week,team,user,week total,ec,1stf,ATW,6pack,3rdf,Donation,qs,2ndf,popup,WO Q,QS Q,ao_list
6,Vixen,Ginga,6,,6,,,,,,,,,,"the-colosseum, the-ridge"
1,Vixen,Go Daddy,6,,3,,,,,,,3,,,the-ridge
4,Vixen,Hackman,6,,6,,,,,,,,,,the-ridge
5,Vixen,Quatro,6,,6,,,,,,,,,,the-ridge
2,Vixen,SoccerMom,6,,6,,,,,,,,,,the-ridge
5,Blitzen,SkidMark,5,2,3,,,,,,,,,,the-ridge
3,Comet,Griner,5,,,,,,,,5,,,,
6,Cupid,Caboose,5,,,,,,,,5,,,,
6,Dasher,Norm,5,,,,,,,,5,,,,
5,Dasher,Olive Oyl,5,,,,,5,,,,,,,
6,Dasher,Olive Oyl,5,,,,,,,,5,,,,
4,Dasher,Trojan,5,,,,,,,,5,,,,
1,Prancer,Ferkus,5,,,,,,,,5,,,,
4,Prancer,Sensodyne,5,2,3,,,,,,,,,,the-colosseum
5,Prancer,Sensodyne,5,2,3,,,,,,,,,,the-ridge
3,Rudolph,BoilerUp,5,2,3,,,,,,,,,,the-colosseum
4,Rudolph,BoilerUp,5,2,3,,,,,,,,,,the-colosseum
3,Rudolph,Nickelback,5,,,,,,,,5,,,,
2,Vixen,Den Mother,5,,,,,,,,5,,,,
4,Vixen,SoccerMom,5,,,,,,,,5,,,,
4,Vixen,Tweety,5,2,3,,,,,,,,,,the-ridge
5,Cupid,Otto Man,4,1,3,,,,,,,,,,da-grizz
5,Cupid,Spike Horn,4,,4,,,,,,,,,,
6,Vixen,Den Mother,4,,3,,,,,,,,1,,the-colosseum
2,Vixen,Hydrant,4,1,3,,,,,,,,,,the-ridge
5,Blitzen,Foundation,3,,3,,,,,,,,,,the-silo
1,Blitzen,Sailer Moon,3,,3,,,,,,,,,,ravens-nest
3,Blitzen,Sailer Moon,3,,3,,,,,,,,,,da-grizz
5,Blitzen,Sailer Moon,3,,3,,,,,,,,,,da-grizz
5,Comet,Algorithm,3,,3,,,,,,,,,,the-colosseum
6,Comet,Algorithm,3,,3,,,,,,,,,,the-grove
2,Comet,Choco Taco,3,3,,,,,,,,,,,
6,Comet,Choco Taco,3,3,,,,,,,,,,,
4,Comet,Danica,3,,3,,,,,,,,,,the-colosseum
1,Comet,Fire Hose,3,,,,,,,,,3,,,
6,Comet,Hatchet (Lizard Q),3,,3,,,,,,,,,,the-ridge
3,Comet,Heifer,3,,3,,,,,,,,,,the-ridge
2,Comet,Second Best,3,,3,,,,,,,,,,the-colosseum
4,Comet,Second Best,3,3,,,,,,,,,,,
4,Comet,Shankapotomus,3,,,,,,,,,3,,,
1,Comet,Toby,3,,,,,,,,,3,,,
4,Comet,pep boys,3,,3,,,,,,,,,,el-coyote
0,Cupid,Bunker,3,,,,,,3,,,,,,
6,Cupid,Bunker,3,,3,,,,,,,,,,the-grove
0,Cupid,Chernobyl,3,,3,,,,,,,,,,the-colosseum
3,Cupid,Chernobyl,3,3,,,,,,,,,,,
1,Cupid,Double dipper,3,,,,,,,,,3,,,
2,Cupid,Double dipper,3,,3,,,,,,,,,,the-grove
1,Cupid,Laces Out,3,,3,,,,,,,,,,da-grizz
4,Cupid,Laces Out,3,,3,,,,,,,,,,da-grizz
5,Cupid,Laces Out,3,,3,,,,,,,,,,da-grizz
2,Cupid,Otto Man,3,,3,,,,,,,,,,el-coyote
4,Cupid,Otto Man,3,,3,,,,,,,,,,da-grizz
6,Cupid,Singer,3,,3,,,,,,,,,,the-colosseum
4,Cupid,Sizzler,3,,3,,,,,,,,,,the-colosseum
4,Cupid,Spirit,3,,3,,,,,,,,,,the-ridge
5,Dancer,And1,3,,,,,,3,,,,,,
6,Dancer,Boston Butt,3,,3,,,,,,,,,,the-ridge
3,Dancer,Crotch Rocket,3,,3,,,,,,,,,,the-silo
4,Dancer,Crotch Rocket,3,,3,,,,,,,,,,the-silo
4,Dancer,DEADBOLT,3,,3,,,,,,,,,,el-coyote
5,Dancer,Eleanor,3,,,,,,3,,,,,,
3,Dancer,Martha Stewart,3,,,,,,3,,,,,,
1,Dancer,Ozark,3,,,,,,,,,3,,,
1,Dasher,BABYMOMMA,3,,,,,,,,,3,,,
4,Dasher,BORG,3,,3,,,,,,,,,,the-silo
0,Dasher,Drive By,3,,,,,,3,,,,,,
4,Dasher,Drive By,3,,3,,,,,,,,,,el-coyote
5,Dasher,Drive By,3,,3,,,,,,,,,,
1,Dasher,Grinch,3,,,,,,,,,3,,,
3,Dasher,LaRussa,3,,,,,,,,,3,,,
4,Dasher,Scat,3,,3,,,,,,,,,,the-silo
2,Dasher,Trojan,3,,3,,,,,,,,,,the-ridge
3,Dasher,Trojan,3,,3,,,,,,,,,,the-ridge
6,Donner,Celler Dweller,3,,3,,,,,,,,,,the-ridge
2,Donner,HGTV,3,,3,,,,,,,,,,da-grizz
3,Donner,HGTV,3,,3,,,,,,,,,,da-grizz
4,Donner,Large Marge,3,,3,,,,,,,,,,da-grizz
5,Donner,Large Marge,3,,3,,,,,,,,,,da-grizz
4,Donner,Mr. Kotter,3,,3,,,,,,,,,,the-ridge
3,Donner,Peashooter,3,,3,,,,,,,,,,the-colosseum
5,Donner,Peashooter,3,,3,,,,,,,,,,the-colosseum
0,Donner,Pit Boss,3,,3,,,,,,,,,,the-colosseum
2,Donner,Pit Boss,3,,3,,,,,,,,,,the-ridge
5,Donner,Trickle,3,,3,,,,,,,,,,the-ridge
6,Donner,Trickle,3,,3,,,,,,,,,,the-colosseum
4,Prancer,Circuit City,3,,3,,,,,,,,,,
4,Prancer,Dungeon Master,3,,3,,,,,,,,,,the-grove
0,Prancer,Flo,3,,3,,,,,,,,,,the-colosseum
1,Prancer,Glass Slipper,3,,3,,,,,,,,,,the-colosseum
3,Prancer,Glass Slipper,3,,3,,,,,,,,,,the-colosseum
6,Prancer,Sensodyne,3,,,,,,3,,,,,,
0,Prancer,Slinky,3,,3,,,,,,,,,,the-colosseum
2,Prancer,Slinky,3,,3,,,,,,,,,,el-coyote
4,Prancer,Slinky,3,,,,,,,,,3,,,
2,Prancer,Sloppy Joe,3,,3,,,,,,,,,,el-coyote
4,Prancer,Sloppy Joe,3,,3,,,,,,,,,,el-coyote
4,Prancer,The Vault,3,,,,,,3,,,,,,
5,Prancer,The Vault,3,,,,,,3,,,,,,
3,Prancer,The Worm,3,,3,,,,,,,,,,the-grove
2,Prancer,Wet Bandit,3,,3,,,,,,,,,,the-colosseum
3,Rudolph,Backstreet,3,,3,,,,,,,,,,the-olympiad
6,Rudolph,BoilerUp,3,,3,,,,,,,,,,the-colosseum
3,Rudolph,Dan-D-LION,3,,3,,,,,,,,,,ravens-nest
4,Rudolph,Dan-D-LION,3,,3,,,,,,,,,,ravens-nest
3,Rudolph,Dr. Loco,3,,3,,,,,,,,,,ravens-nest
4,Rudolph,Dr. Loco,3,,3,,,,,,,,,,ravens-nest
6,Rudolph,Grunts,3,,3,,,,,,,,,,
3,Rudolph,Mapquest,3,,3,,,,,,,,,,the-colosseum
5,Rudolph,Mapquest,3,,3,,,,,,,,,,the-olympiad
4,Rudolph,Nickelback,3,,3,,,,,,,,,,el-coyote
4,Rudolph,Rabbit,3,,3,,,,,,,,,,
5,Vixen,Fish Tape,3,,3,,,,,,,,,,the-ridge
2,Vixen,Ginga,3,,3,,,,,,,,,,the-ridge
5,Vixen,Hat Trick,3,,3,,,,,,,,,,the-ridge
1,Vixen,Hydrant,3,,,,,,,,,3,,,
6,Vixen,Quatro,3,,3,,,,,,,,,,the-silo
3,Vixen,SoccerMom,3,,3,,,,,,,,,,the-colosseum
5,Vixen,SoccerMom,3,,3,,,,,,,,,,the-colosseum
1,Blitzen,Foundation,2,2,,,,,,,,,,,
0,Blitzen,Derailed,0,,,,,,,,,,,,
4,Blitzen,Derailed,0,,,,,,,,,,,,
0,Blitzen,Foundation,0,,,,,,,,,,,,
2,Blitzen,Foundation,0,,,,,,,,,,,,
3,Blitzen,Gopher,0,,,,,,,,,,,,
4,Blitzen,Gopher,0,,,,,,,,,,,,
5,Blitzen,Gopher,0,,,,,,,,,,,,
6,Blitzen,Gopher,0,,,,,,,,,,,,
0,Blitzen,Ink Jet,0,,,,,,,,,,,,
1,Blitzen,Ink Jet,0,,,,,,,,,,,,
2,Blitzen,Ink Jet,0,,,,,,,,,,,,
3,Blitzen,Ink Jet,0,,,,,,,,,,,,
4,Blitzen,Ink Jet,0,,,,,,,,,,,,
5,Blitzen,Ink Jet,0,,,,,,,,,,,,
6,Blitzen,Ink Jet,0,,,,,,,,,,,,
0,Blitzen,Intern,0,,,,,,,,,,,,
1,Blitzen,Intern,0,,,,,,,,,,,,
2,Blitzen,Intern,0,,,,,,,,,,,,
3,Blitzen,Intern,0,,,,,,,,,,,,
4,Blitzen,Intern,0,,,,,,,,,,,,
5,Blitzen,Intern,0,,,,,,,,,,,,
6,Blitzen,Intern,0,,,,,,,,,,,,
5,Blitzen,Just Dance,0,,,,,,,,,,,,
4,Blitzen,Kidney Beans,0,,,,,,,,,,,,
0,Blitzen,Pretzel,0,,,,,,,,,,,,
1,Blitzen,Pretzel,0,,,,,,,,,,,,
2,Blitzen,Pretzel,0,,,,,,,,,,,,
3,Blitzen,Pretzel,0,,,,,,,,,,,,
4,Blitzen,Pretzel,0,,,,,,,,,,,,
5,Blitzen,Pretzel,0,,,,,,,,,,,,
6,Blitzen,Pretzel,0,,,,,,,,,,,,
0,Blitzen,Sailer Moon,0,,,,,,,,,,,,
2,Blitzen,Sailer Moon,0,,,,,,,,,,,,
4,Blitzen,Sailer Moon,0,,,,,,,,,,,,
6,Blitzen,Sailer Moon,0,,,,,,,,,,,,
0,Blitzen,Senor Frog,0,,,,,,,,,,,,
1,Blitzen,Senor Frog,0,,,,,,,,,,,,
2,Blitzen,Senor Frog,0,,,,,,,,,,,,
3,Blitzen,Senor Frog,0,,,,,,,,,,,,
4,Blitzen,Senor Frog,0,,,,,,,,,,,,
5,Blitzen,Senor Frog,0,,,,,,,,,,,,
6,Blitzen,Senor Frog,0,,,,,,,,,,,,
0,Blitzen,SkidMark,0,,,,,,,,,,,,
0,Blitzen,Woody,0,,,,,,,,,,,,
2,Blitzen,Woody,0,,,,,,,,,,,,
4,Blitzen,Woody,0,,,,,,,,,,,,
5,Blitzen,Woody,0,,,,,,,,,,,,
6,Blitzen,Woody,0,,,,,,,,,,,,
3,Comet,Bambino,0,,,,,,,,,,,,
4,Comet,Bambino,0,,,,,,,,,,,,
5,Comet,Bambino,0,,,,,,,,,,,,
6,Comet,Bambino,0,,,,,,,,,,,,
0,Comet,Danica,0,,,,,,,,,,,,
3,Comet,Fire Hose,0,,,,,,,,,,,,
5,Comet,Fire Hose,0,,,,,,,,,,,,
6,Comet,Fire Hose,0,,,,,,,,,,,,
5,Comet,Frontier,0,,,,,,,,,,,,
6,Comet,Frontier,0,,,,,,,,,,,,
0,Comet,Griner,0,,,,,,,,,,,,
1,Comet,Griner,0,,,,,,,,,,,,
2,Comet,Griner,0,,,,,,,,,,,,
4,Comet,Griner,0,,,,,,,,,,,,
5,Comet,Griner,0,,,,,,,,,,,,
6,Comet,Griner,0,,,,,,,,,,,,
6,Comet,Heifer,0,,,,,,,,,,,,
0,Comet,Hot Pants,0,,,,,,,,,,,,
2,Comet,Hot Pants,0,,,,,,,,,,,,
3,Comet,Hot Pants,0,,,,,,,,,,,,
4,Comet,Hot Pants,0,,,,,,,,,,,,
5,Comet,Hot Pants,0,,,,,,,,,,,,
6,Comet,Hot Pants,0,,,,,,,,,,,,
0,Comet,Jugz,0,,,,,,,,,,,,
3,Comet,Jugz,0,,,,,,,,,,,,
4,Comet,Jugz,0,,,,,,,,,,,,
5,Comet,Jugz,0,,,,,,,,,,,,
6,Comet,Jugz,0,,,,,,,,,,,,
3,Comet,Second Best,0,,,,,,,,,,,,
5,Comet,Second Best,0,,,,,,,,,,,,
6,Comet,Second Best,0,,,,,,,,,,,,
2,Comet,Toby,0,,,,,,,,,,,,
3,Comet,Toby,0,,,,,,,,,,,,
4,Comet,Toby,0,,,,,,,,,,,,
5,Comet,Toby,0,,,,,,,,,,,,
6,Comet,Toby,0,,,,,,,,,,,,
0,Comet,pep boys,0,,,,,,,,,,,,
1,Comet,pep boys,0,,,,,,,,,,,,
2,Comet,pep boys,0,,,,,,,,,,,,
3,Comet,pep boys,0,,,,,,,,,,,,
5,Comet,pep boys,0,,,,,,,,,,,,
6,Comet,pep boys,0,,,,,,,,,,,,
4,Cupid,Candy Man,0,,,,,,,,,,,,
5,Cupid,Candy Man,0,,,,,,,,,,,,
6,Cupid,Candy Man,0,,,,,,,,,,,,
2,Cupid,Chernobyl,0,,,,,,,,,,,,
4,Cupid,Chernobyl,0,,,,,,,,,,,,
5,Cupid,Chernobyl,0,,,,,,,,,,,,
6,Cupid,Chernobyl,0,,,,,,,,,,,,
3,Cupid,Double dipper,0,,,,,,,,,,,,
4,Cupid,Double dipper,0,,,,,,,,,,,,
5,Cupid,Double dipper,0,,,,,,,,,,,,
6,Cupid,Double dipper,0,,,,,,,,,,,,
0,Cupid,Great Clips,0,,,,,,,,,,,,
2,Cupid,Great Clips,0,,,,,,,,,,,,
3,Cupid,Great Clips,0,,,,,,,,,,,,
4,Cupid,Great Clips,0,,,,,,,,,,,,
5,Cupid,Great Clips,0,,,,,,,,,,,,
6,Cupid,Great Clips,0,,,,,,,,,,,,
5,Cupid,GrubX (CMW),0,,,,,,,,,,,,
6,Cupid,GrubX (CMW),0,,,,,,,,,,,,
0,Cupid,Laces Out,0,,,,,,,,,,,,
6,Cupid,Laces Out,0,,,,,,,,,,,,
0,Cupid,Lot lizard,0,,,,,,,,,,,,
3,Cupid,Lot lizard,0,,,,,,,,,,,,
4,Cupid,Lot lizard,0,,,,,,,,,,,,
5,Cupid,Lot lizard,0,,,,,,,,,,,,
6,Cupid,Lot lizard,0,,,,,,,,,,,,
0,Cupid,Otto Man,0,,,,,,,,,,,,
3,Cupid,Otto Man,0,,,,,,,,,,,,
6,Cupid,Otto Man,0,,,,,,,,,,,,
6,Cupid,Spike Horn,0,,,,,,,,,,,,
0,Cupid,Spirit,0,,,,,,,,,,,,
2,Cupid,Spirit,0,,,,,,,,,,,,
3,Cupid,Spirit,0,,,,,,,,,,,,
5,Cupid,Spirit,0,,,,,,,,,,,,
6,Cupid,Spirit,0,,,,,,,,,,,,
0,Dancer,And1,0,,,,,,,,,,,,
1,Dancer,And1,0,,,,,,,,,,,,
2,Dancer,And1,0,,,,,,,,,,,,
3,Dancer,And1,0,,,,,,,,,,,,
6,Dancer,And1,0,,,,,,,,,,,,
0,Dancer,Ball boy,0,,,,,,,,,,,,
1,Dancer,Ball boy,0,,,,,,,,,,,,
2,Dancer,Ball boy,0,,,,,,,,,,,,
3,Dancer,Ball boy,0,,,,,,,,,,,,
4,Dancer,Ball boy,0,,,,,,,,,,,,
5,Dancer,Ball boy,0,,,,,,,,,,,,
6,Dancer,Ball boy,0,,,,,,,,,,,,
0,Dancer,Bill Nye,0,,,,,,,,,,,,
1,Dancer,Bill Nye,0,,,,,,,,,,,,
2,Dancer,Bill Nye,0,,,,,,,,,,,,
3,Dancer,Bill Nye,0,,,,,,,,,,,,
4,Dancer,Bill Nye,0,,,,,,,,,,,,
5,Dancer,Bill Nye,0,,,,,,,,,,,,
6,Dancer,Bill Nye,0,,,,,,,,,,,,
2,Dancer,Boston Butt,0,,,,,,,,,,,,
3,Dancer,Boston Butt,0,,,,,,,,,,,,
4,Dancer,Boston Butt,0,,,,,,,,,,,,
5,Dancer,Boston Butt,0,,,,,,,,,,,,
0,Dancer,Crotch Rocket,0,,,,,,,,,,,,
1,Dancer,Crotch Rocket,0,,,,,,,,,,,,
2,Dancer,Crotch Rocket,0,,,,,,,,,,,,
5,Dancer,Crotch Rocket,0,,,,,,,,,,,,
6,Dancer,Crotch Rocket,0,,,,,,,,,,,,
0,Dancer,DEADBOLT,0,,,,,,,,,,,,
1,Dancer,DEADBOLT,0,,,,,,,,,,,,
2,Dancer,DEADBOLT,0,,,,,,,,,,,,
3,Dancer,DEADBOLT,0,,,,,,,,,,,,
5,Dancer,DEADBOLT,0,,,,,,,,,,,,
0,Dancer,Eleanor,0,,,,,,,,,,,,
1,Dancer,Eleanor,0,,,,,,,,,,,,
3,Dancer,Eleanor,0,,,,,,,,,,,,
6,Dancer,Eleanor,0,,,,,,,,,,,,
0,Dancer,Four Square,0,,,,,,,,,,,,
1,Dancer,Four Square,0,,,,,,,,,,,,
2,Dancer,Four Square,0,,,,,,,,,,,,
3,Dancer,Four Square,0,,,,,,,,,,,,
5,Dancer,Four Square,0,,,,,,,,,,,,
6,Dancer,Four Square,0,,,,,,,,,,,,
0,Dancer,HandsOn,0,,,,,,,,,,,,
1,Dancer,HandsOn,0,,,,,,,,,,,,
4,Dancer,HandsOn,0,,,,,,,,,,,,
0,Dancer,Martha Stewart,0,,,,,,,,,,,,
6,Dancer,Martha Stewart,0,,,,,,,,,,,,
0,Dancer,Ozark,0,,,,,,,,,,,,
3,Dancer,Ozark,0,,,,,,,,,,,,
4,Dancer,Ozark,0,,,,,,,,,,,,
0,Dancer,Safety Meeting,0,,,,,,,,,,,,
1,Dancer,Safety Meeting,0,,,,,,,,,,,,
4,Dancer,Safety Meeting,0,,,,,,,,,,,,
5,Dancer,Safety Meeting,0,,,,,,,,,,,,
6,Dancer,Safety Meeting,0,,,,,,,,,,,,
1,Dancer,Thesaurus,0,,,,,,,,,,,,
2,Dancer,Thesaurus,0,,,,,,,,,,,,
0,Dancer,Waffle House,0,,,,,,,,,,,,
1,Dancer,Waffle House,0,,,,,,,,,,,,
0,Dasher,BABYMOMMA,0,,,,,,,,,,,,
5,Dasher,BABYMOMMA,0,,,,,,,,,,,,
0,Dasher,BORG,0,,,,,,,,,,,,
5,Dasher,BORG,0,,,,,,,,,,,,
6,Dasher,BORG,0,,,,,,,,,,,,
6,Dasher,Drive By,0,,,,,,,,,,,,
0,Dasher,Grinch,0,,,,,,,,,,,,
2,Dasher,Grinch,0,,,,,,,,,,,,
3,Dasher,Grinch,0,,,,,,,,,,,,
4,Dasher,Grinch,0,,,,,,,,,,,,
5,Dasher,Grinch,0,,,,,,,,,,,,
6,Dasher,Grinch,0,,,,,,,,,,,,
2,Dasher,LaRussa,0,,,,,,,,,,,,
4,Dasher,LaRussa,0,,,,,,,,,,,,
5,Dasher,LaRussa,0,,,,,,,,,,,,
6,Dasher,LaRussa,0,,,,,,,,,,,,
0,Dasher,Rooney,0,,,,,,,,,,,,
0,Dasher,Scat,0,,,,,,,,,,,,
3,Dasher,Scat,0,,,,,,,,,,,,
5,Dasher,Scat,0,,,,,,,,,,,,
6,Dasher,Scat,0,,,,,,,,,,,,
0,Dasher,Trojan,0,,,,,,,,,,,,
5,Dasher,Trojan,0,,,,,,,,,,,,
6,Dasher,Trojan,0,,,,,,,,,,,,
6,Dasher,UPS,0,,,,,,,,,,,,
0,Donner,HGTV,0,,,,,,,,,,,,
4,Donner,HGTV,0,,,,,,,,,,,,
5,Donner,HGTV,0,,,,,,,,,,,,
6,Donner,HGTV,0,,,,,,,,,,,,
0,Donner,Large Marge,0,,,,,,,,,,,,
1,Donner,Large Marge,0,,,,,,,,,,,,
3,Donner,Large Marge,0,,,,,,,,,,,,
6,Donner,Large Marge,0,,,,,,,,,,,,
4,Donner,Mr. Belding,0,,,,,,,,,,,,
0,Donner,Peashooter,0,,,,,,,,,,,,
5,Donner,Pit Boss,0,,,,,,,,,,,,
6,Donner,Pit Boss,0,,,,,,,,,,,,
4,Donner,Trickle,0,,,,,,,,,,,,
0,Prancer,Circuit City,0,,,,,,,,,,,,
0,Prancer,Dungeon Master,0,,,,,,,,,,,,
1,Prancer,Dungeon Master,0,,,,,,,,,,,,
2,Prancer,Dungeon Master,0,,,,,,,,,,,,
3,Prancer,Dungeon Master,0,,,,,,,,,,,,
5,Prancer,Dungeon Master,0,,,,,,,,,,,,
6,Prancer,Dungeon Master,0,,,,,,,,,,,,
0,Prancer,Ferkus,0,,,,,,,,,,,,
2,Prancer,Ferkus,0,,,,,,,,,,,,
3,Prancer,Ferkus,0,,,,,,,,,,,,
4,Prancer,Ferkus,0,,,,,,,,,,,,
5,Prancer,Ferkus,0,,,,,,,,,,,,
6,Prancer,Ferkus,0,,,,,,,,,,,,
2,Prancer,Glass Slipper,0,,,,,,,,,,,,
4,Prancer,Glass Slipper,0,,,,,,,,,,,,
5,Prancer,Glass Slipper,0,,,,,,,,,,,,
6,Prancer,Glass Slipper,0,,,,,,,,,,,,
0,Prancer,Hot Boxx,0,,,,,,,,,,,,
2,Prancer,Hot Boxx,0,,,,,,,,,,,,
3,Prancer,Hot Boxx,0,,,,,,,,,,,,
4,Prancer,Hot Boxx,0,,,,,,,,,,,,
5,Prancer,Hot Boxx,0,,,,,,,,,,,,
6,Prancer,Hot Boxx,0,,,,,,,,,,,,
4,Prancer,Liberty Biberty,0,,,,,,,,,,,,
0,Prancer,Sensodyne,0,,,,,,,,,,,,
3,Prancer,Slinky,0,,,,,,,,,,,,
5,Prancer,Slinky,0,,,,,,,,,,,,
6,Prancer,Slinky,0,,,,,,,,,,,,
0,Prancer,Sloppy Joe,0,,,,,,,,,,,,
5,Prancer,Sloppy Joe,0,,,,,,,,,,,,
6,Prancer,Sloppy Joe,0,,,,,,,,,,,,
0,Prancer,The Vault,0,,,,,,,,,,,,
1,Prancer,The Vault,0,,,,,,,,,,,,
0,Prancer,Wet Bandit,0,,,,,,,,,,,,
4,Prancer,Wet Bandit,0,,,,,,,,,,,,
5,Prancer,Wet Bandit,0,,,,,,,,,,,,
6,Prancer,Wet Bandit,0,,,,,,,,,,,,
2,Rudolph,Backstreet,0,,,,,,,,,,,,
0,Rudolph,BoilerUp,0,,,,,,,,,,,,
0,Rudolph,Cowbell,0,,,,,,,,,,,,
0,Rudolph,Dan-D-LION,0,,,,,,,,,,,,
1,Rudolph,Dan-D-LION,0,,,,,,,,,,,,
2,Rudolph,Dan-D-LION,0,,,,,,,,,,,,
5,Rudolph,Dan-D-LION,0,,,,,,,,,,,,
6,Rudolph,Dan-D-LION,0,,,,,,,,,,,,
0,Rudolph,Dr. Loco,0,,,,,,,,,,,,
1,Rudolph,Dr. Loco,0,,,,,,,,,,,,
2,Rudolph,Dr. Loco,0,,,,,,,,,,,,
5,Rudolph,Dr. Loco,0,,,,,,,,,,,,
6,Rudolph,Dr. Loco,0,,,,,,,,,,,,
0,Rudolph,Grunts,0,,,,,,,,,,,,
1,Rudolph,Grunts,0,,,,,,,,,,,,
2,Rudolph,Grunts,0,,,,,,,,,,,,
0,Rudolph,Homer Simpson,0,,,,,,,,,,,,
0,Rudolph,Mapquest,0,,,,,,,,,,,,
4,Rudolph,Mapquest,0,,,,,,,,,,,,
0,Rudolph,Marinara,0,,,,,,,,,,,,
1,Rudolph,Marinara,0,,,,,,,,,,,,
2,Rudolph,Marinara,0,,,,,,,,,,,,
3,Rudolph,Marinara,0,,,,,,,,,,,,
4,Rudolph,Marinara,0,,,,,,,,,,,,
5,Rudolph,Nickelback,0,,,,,,,,,,,,
6,Rudolph,Nickelback,0,,,,,,,,,,,,
0,Rudolph,Rabbit,0,,,,,,,,,,,,
1,Rudolph,Rabbit,0,,,,,,,,,,,,
2,Rudolph,Rabbit,0,,,,,,,,,,,,
6,Rudolph,Rabbit,0,,,,,,,,,,,,
0,Rudolph,Spud,0,,,,,,,,,,,,
1,Rudolph,Spud,0,,,,,,,,,,,,
2,Rudolph,Spud,0,,,,,,,,,,,,
3,Rudolph,Spud,0,,,,,,,,,,,,
4,Rudolph,Spud,0,,,,,,,,,,,,
5,Rudolph,Spud,0,,,,,,,,,,,,
6,Rudolph,Spud,0,,,,,,,,,,,,
0,Vixen,Den Mother,0,,,,,,,,,,,,
0,Vixen,Dipstick,0,,,,,,,,,,,,
1,Vixen,Dipstick,0,,,,,,,,,,,,
2,Vixen,Dipstick,0,,,,,,,,,,,,
3,Vixen,Dipstick,0,,,,,,,,,,,,
4,Vixen,Dipstick,0,,,,,,,,,,,,
5,Vixen,Dipstick,0,,,,,,,,,,,,
6,Vixen,Dipstick,0,,,,,,,,,,,,
2,Vixen,Go Daddy,0,,,,,,,,,,,,
3,Vixen,Go Daddy,0,,,,,,,,,,,,
4,Vixen,Go Daddy,0,,,,,,,,,,,,
5,Vixen,Go Daddy,0,,,,,,,,,,,,
6,Vixen,Go Daddy,0,,,,,,,,,,,,
2,Vixen,Hackman,0,,,,,,,,,,,,
0,Vixen,Hat Trick,0,,,,,,,,,,,,
4,Vixen,Hat Trick,0,,,,,,,,,,,,
6,Vixen,Hat Trick,0,,,,,,,,,,,,
0,Vixen,Hydrant,0,,,,,,,,,,,,
3,Vixen,Hydrant,0,,,,,,,,,,,,
4,Vixen,Hydrant,0,,,,,,,,,,,,
5,Vixen,Hydrant,0,,,,,,,,,,,,
6,Vixen,Hydrant,0,,,,,,,,,,,,
0,Vixen,Kindle,0,,,,,,,,,,,,
2,Vixen,Kindle,0,,,,,,,,,,,,
3,Vixen,Kindle,0,,,,,,,,,,,,
4,Vixen,Kindle,0,,,,,,,,,,,,
5,Vixen,Kindle,0,,,,,,,,,,,,
6,Vixen,Kindle,0,,,,,,,,,,,,
1,Vixen,Ollie,0,,,,,,,,,,,,
2,Vixen,Ollie,0,,,,,,,,,,,,
3,Vixen,Ollie,0,,,,,,,,,,,,
4,Vixen,Ollie,0,,,,,,,,,,,,
5,Vixen,Ollie,0,,,,,,,,,,,,
6,Vixen,Ollie,0,,,,,,,,,,,,
4,Vixen,Quatro,0,,,,,,,,,,,,
0,Vixen,SoccerMom,0,,,,,,,,,,,,
6,Vixen,SoccerMom,0,,,,,,,,,,,,
0,Vixen,Stitch,0,,,,,,,,,,,,
1,Vixen,Stitch,0,,,,,,,,,,,,
2,Vixen,Stitch,0,,,,,,,,,,,,
6,Vixen,Stitch,0,,,,,,,,,,,,
0,Vixen,TPS Report,0,,,,,,,,,,,,
3,Vixen,TPS Report,0,,,,,,,,,,,,
4,Vixen,TPS Report,0,,,,,,,,,,,,
5,Vixen,TPS Report,0,,,,,,,,,,,,
6,Vixen,TPS Report,0,,,,,,,,,,,,
5,Vixen,Tweety,0,,,,,,,,,,,,
6,Vixen,Tweety,0,,,,,,,,,,,,
