date,week,ao_id,q_user_id,user_id,ao,points,type,user_name,Team,FNGflag,backblast,units
2026-01-06,1,C06SUFPUNTZ,U03SX99V3PU,U07T5DL3VHA,ao-el-coyote,3,1stf,Drive By,Dasher,0.0,Meta and his little friends,0.0
2026-01-06,1,C06SUFPUNTZ,U03SX99V3PU,U09D5VDKC85,ao-el-coyote,3,1stf,Otto Man,Cupid,0.0,Meta and his little friends,0.0
2026-01-20,3,C06SUFPUNTZ,U04U8EGCQS1,U019MT194E7,ao-el-coyote,3,1stf,Jellystone,Dasher,0.0,Ruckin thru the woods,0.0
2026-01-20,3,C06SUFPUNTZ,U04U8EGCQS1,U03SX99V3PU,ao-el-coyote,3,1stf,Meta,Comet,0.0,Ruckin thru the woods,0.0
2026-01-20,3,C06SUFPUNTZ,U04U8EGCQS1,U041R4GK79V,ao-el-coyote,3,1stf,fuzzy navel,Donner,0.0,Ruckin thru the woods,0.0
2026-01-20,3,C06SUFPUNTZ,U04U8EGCQS1,U04M8MS2WHJ,ao-el-coyote,3,1stf,FINCH,NONE,0.0,Ruckin thru the woods,0.0
2026-01-15,2,C06SUFPUNTZ,U04U8EGCQS1,U04RQB0TXFS,ao-el-coyote,3,1stf,Hot Lava,Comet,0.0,Upper body workout,0.0
2026-01-20,3,C06SUFPUNTZ,U04U8EGCQS1,U04RQB0TXFS,ao-el-coyote,3,1stf,Hot Lava,Comet,0.0,Ruckin thru the woods,0.0
2026-01-15,2,C06SUFPUNTZ,U04U8EGCQS1,U04U8EGCQS1,ao-el-coyote,3,1stf,Manhole,Comet,0.0,Upper body workout,0.0
2026-01-20,3,C06SUFPUNTZ,U04U8EGCQS1,U04U8EGCQS1,ao-el-coyote,3,1stf,Manhole,Comet,0.0,Ruckin thru the woods,0.0
2026-01-20,3,C06SUFPUNTZ,U04U8EGCQS1,U06A1RN2DQF,ao-el-coyote,3,1stf,Hank Hill,Prancer,0.0,Ruckin thru the woods,0.0
2026-01-15,2,C06SUFPUNTZ,U04U8EGCQS1,U06GZ8ECZC5,ao-el-coyote,3,1stf,Boomer,Prancer,0.0,Upper body workout,0.0
2026-01-20,3,C06SUFPUNTZ,U04U8EGCQS1,U06GZ8ECZC5,ao-el-coyote,3,1stf,Boomer,Prancer,0.0,Ruckin thru the woods,0.0
2026-01-15,2,C06SUFPUNTZ,U04U8EGCQS1,U06GZE2D66R,ao-el-coyote,3,1stf,Sparky,Dancer,0.0,Upper body workout,0.0
2026-01-20,3,C06SUFPUNTZ,U04U8EGCQS1,U06GZE2D66R,ao-el-coyote,3,1stf,Sparky,Dancer,0.0,Ruckin thru the woods,0.0
2026-01-27,4,C06SUFPUNTZ,U06GZ8ECZC5,U03SX99V3PU,ao-el-coyote,3,1stf,Meta,Comet,0.0,Boomers ruck/merkins,0.0
2026-02-03,5,C06SUFPUNTZ,U06GZ8ECZC5,U03SX99V3PU,ao-el-coyote,3,1stf,Meta,Comet,0.0,Boomer & Sparky 2 year Manny,0.0
2026-01-27,4,C06SUFPUNTZ,U06GZ8ECZC5,U041R4GK79V,ao-el-coyote,3,1stf,fuzzy navel,Donner,0.0,Boomers ruck/merkins,0.0
2026-02-03,5,C06SUFPUNTZ,U06GZ8ECZC5,U041R4GK79V,ao-el-coyote,3,1stf,fuzzy navel,Donner,0.0,Boomer & Sparky 2 year Manny,0.0
2026-02-10,6,C06SUFPUNTZ,U06GZ8ECZC5,U041R4GK79V,ao-el-coyote,3,1stf,fuzzy navel,Donner,0.0,Boomers thang,0.0
2026-02-10,6,C06SUFPUNTZ,U06GZ8ECZC5,U04M8MS2WHJ,ao-el-coyote,3,1stf,FINCH,NONE,0.0,Boomers thang,0.0
2026-01-27,4,C06SUFPUNTZ,U06GZ8ECZC5,U04RQB0TXFS,ao-el-coyote,3,1stf,Hot Lava,Comet,0.0,Boomers ruck/merkins,0.0
2026-02-03,5,C06SUFPUNTZ,U06GZ8ECZC5,U04RQB0TXFS,ao-el-coyote,3,1stf,Hot Lava,Comet,0.0,Boomer & Sparky 2 year Manny,0.0
2026-02-10,6,C06SUFPUNTZ,U06GZ8ECZC5,U04RQB0TXFS,ao-el-coyote,3,1stf,Hot Lava,Comet,0.0,Boomers thang,0.0
2026-01-27,4,C06SUFPUNTZ,U06GZ8ECZC5,U04U8EGCQS1,ao-el-coyote,3,1stf,Manhole,Comet,0.0,Boomers ruck/merkins,0.0
2026-02-03,5,C06SUFPUNTZ,U06GZ8ECZC5,U04U8EGCQS1,ao-el-coyote,3,1stf,Manhole,Comet,0.0,Boomer & Sparky 2 year Manny,0.0
2026-02-10,6,C06SUFPUNTZ,U06GZ8ECZC5,U05ULCL3806,ao-el-coyote,3,1stf,Mr. Kotter,Donner,0.0,Boomers thang,0.0
2026-01-27,4,C06SUFPUNTZ,U06GZ8ECZC5,U06A1RN2DQF,ao-el-coyote,3,1stf,Hank Hill,Prancer,0.0,Boomers ruck/merkins,0.0
2026-02-03,5,C06SUFPUNTZ,U06GZ8ECZC5,U06A1RN2DQF,ao-el-coyote,3,1stf,Hank Hill,Prancer,0.0,Boomer & Sparky 2 year Manny,0.0
2026-02-10,6,C06SUFPUNTZ,U06GZ8ECZC5,U06A1RN2DQF,ao-el-coyote,3,1stf,Hank Hill,Prancer,0.0,Boomers thang,0.0
2026-01-27,4,C06SUFPUNTZ,U06GZ8ECZC5,U06GZ8ECZC5,ao-el-coyote,3,1stf,Boomer,Prancer,0.0,Boomers ruck/merkins,0.0
2026-02-03,5,C06SUFPUNTZ,U06GZ8ECZC5,U06GZ8ECZC5,ao-el-coyote,3,1stf,Boomer,Prancer,0.0,Boomer & Sparky 2 year Manny,0.0
2026-02-10,6,C06SUFPUNTZ,U06GZ8ECZC5,U06GZ8ECZC5,ao-el-coyote,3,1stf,Boomer,Prancer,0.0,Boomers thang,0.0
2026-01-27,4,C06SUFPUNTZ,U06GZ8ECZC5,U06GZE2D66R,ao-el-coyote,3,1stf,Sparky,Dancer,0.0,Boomers ruck/merkins,0.0
2026-02-03,5,C06SUFPUNTZ,U06GZ8ECZC5,U06GZE2D66R,ao-el-coyote,3,1stf,Sparky,Dancer,0.0,Boomer & Sparky 2 year Manny,0.0
2026-02-10,6,C06SUFPUNTZ,U06GZ8ECZC5,U06GZE2D66R,ao-el-coyote,3,1stf,Sparky,Dancer,0.0,Boomers thang,0.0
2026-02-10,6,C06SUFPUNTZ,U06GZ8ECZC5,U06H3QB4KMY,ao-el-coyote,3,1stf,Mahomes,Comet,0.0,Boomers thang,0.0
2026-02-10,6,C06SUFPUNTZ,U06GZ8ECZC5,U091UQXBKJP,ao-el-coyote,3,1stf,Sapsucker (F3 Naperville),Unknown Team,<NA>,Boomers thang,0.0
2026-01-08,1,C06SUFPUNTZ,U06GZE2D66R,U03SX99V3PU,ao-el-coyote,3,1stf,Meta,Comet,0.0,Sparkles lift night!,0.0
2026-01-08,1,C06SUFPUNTZ,U06GZE2D66R,U04RQB0TXFS,ao-el-coyote,3,1stf,Hot Lava,Comet,0.0,Sparkles lift night!,0.0
2026-01-08,1,C06SUFPUNTZ,U06GZE2D66R,U06GZ8ECZC5,ao-el-coyote,3,1stf,Boomer,Prancer,0.0,Sparkles lift night!,0.0
2026-01-08,1,C06SUFPUNTZ,U06GZE2D66R,U06GZE2D66R,ao-el-coyote,3,1stf,Sparky,Dancer,0.0,Sparkles lift night!,0.0
2026-01-08,1,C06SUFPUNTZ,U06GZE2D66R,U06H3QB4KMY,ao-el-coyote,3,1stf,Mahomes,Comet,0.0,Sparkles lift night!,0.0
2026-01-01,0,C06SUFPUNTZ,U06K8PKQGA1,U05ULCL3806,ao-el-coyote,3,1stf,Mr. Kotter,Donner,0.0,Ducks Medicine Ball Ruck,0.0
2026-01-01,0,C06SUFPUNTZ,U06K8PKQGA1,U065EML70E5,ao-el-coyote,3,1stf,Nextel,Unknown Team,<NA>,Ducks Medicine Ball Ruck,0.0
2026-01-01,0,C06SUFPUNTZ,U06K8PKQGA1,U06GZ8ECZC5,ao-el-coyote,3,1stf,Boomer,Prancer,0.0,Ducks Medicine Ball Ruck,0.0
2026-01-01,0,C06SUFPUNTZ,U06K8PKQGA1,U06GZE2D66R,ao-el-coyote,3,1stf,Sparky,Dancer,0.0,Ducks Medicine Ball Ruck,0.0
2026-01-01,0,C06SUFPUNTZ,U06K8PKQGA1,U06K8PKQGA1,ao-el-coyote,3,1stf,Duck Hunt,Cupid,0.0,Ducks Medicine Ball Ruck,0.0
2026-01-13,2,C06SUFPUNTZ,U071GSVM24B,U019MT194E7,ao-el-coyote,3,1stf,Jellystone,Dasher,0.0,The evening ruck with Spitty V,0.0
2026-01-13,2,C06SUFPUNTZ,U071GSVM24B,U03SX99V3PU,ao-el-coyote,3,1stf,Meta,Comet,0.0,The evening ruck with Spitty V,0.0
2026-01-13,2,C06SUFPUNTZ,U071GSVM24B,U041R4GK79V,ao-el-coyote,3,1stf,fuzzy navel,Donner,0.0,The evening ruck with Spitty V,0.0
2026-01-13,2,C06SUFPUNTZ,U071GSVM24B,U04RQB0TXFS,ao-el-coyote,3,1stf,Hot Lava,Comet,0.0,The evening ruck with Spitty V,0.0
2026-01-13,2,C06SUFPUNTZ,U071GSVM24B,U06A1RN2DQF,ao-el-coyote,3,1stf,Hank Hill,Prancer,0.0,The evening ruck with Spitty V,0.0
2026-01-13,2,C06SUFPUNTZ,U071GSVM24B,U06GZ8ECZC5,ao-el-coyote,3,1stf,Boomer,Prancer,0.0,The evening ruck with Spitty V,0.0
2026-01-13,2,C06SUFPUNTZ,U071GSVM24B,U06GZE2D66R,ao-el-coyote,3,1stf,Sparky,Dancer,0.0,The evening ruck with Spitty V,0.0
2026-01-13,2,C06SUFPUNTZ,U071GSVM24B,U071GSVM24B,ao-el-coyote,3,1stf,Spit Valve,Prancer,0.0,The evening ruck with Spitty V,0.0
2026-01-13,2,C06SUFPUNTZ,U071GSVM24B,U09D5VDKC85,ao-el-coyote,3,1stf,Otto Man,Cupid,0.0,The evening ruck with Spitty V,0.0
2026-01-29,4,C06SUFPUNTZ,U092LRKGN2E,U03SX99V3PU,ao-el-coyote,3,1stf,Meta,Comet,0.0,Pearls 2nd Q,0.0
2026-01-29,4,C06SUFPUNTZ,U092LRKGN2E,U041R4GK79V,ao-el-coyote,3,1stf,fuzzy navel,Donner,0.0,Pearls 2nd Q,0.0
2026-01-29,4,C06SUFPUNTZ,U092LRKGN2E,U04RQB0TXFS,ao-el-coyote,3,1stf,Hot Lava,Comet,0.0,Pearls 2nd Q,0.0
2026-01-29,4,C06SUFPUNTZ,U092LRKGN2E,U05ULCL3806,ao-el-coyote,3,1stf,Mr. Kotter,Donner,0.0,Pearls 2nd Q,0.0
2026-01-29,4,C06SUFPUNTZ,U092LRKGN2E,U06GZ8ECZC5,ao-el-coyote,3,1stf,Boomer,Prancer,0.0,Pearls 2nd Q,0.0
2026-01-29,4,C06SUFPUNTZ,U092LRKGN2E,U06GZE2D66R,ao-el-coyote,3,1stf,Sparky,Dancer,0.0,Pearls 2nd Q,0.0
2026-01-29,4,C06SUFPUNTZ,U092LRKGN2E,U092LRKGN2E,ao-el-coyote,3,1stf,Pearl,Comet,0.0,Pearls 2nd Q,0.0
2026-01-29,4,C06SUFPUNTZ,U092LRKGN2E,U095MNVG2R5,ao-el-coyote,3,1stf,Kidney Beans,Blitzen,0.0,Pearls 2nd Q,0.0
2026-01-20,3,C08TMRRJYV7,U018098KAAC,U018098KAAC,ao-black-rock,3,1stf,Sparkler,Cupid,0.0,Sparkler and Duck Hunt Co-Q,0.0
2026-01-20,3,C08TMRRJYV7,U018098KAAC,U020A3PMS14,ao-black-rock,3,1stf,Ringo,Rudolph,0.0,Sparkler and Duck Hunt Co-Q,0.0
2026-01-20,3,C08TMRRJYV7,U018098KAAC,U02KN9HUSE6,ao-black-rock,3,1stf,Soft Hands,Cupid,0.0,Sparkler and Duck Hunt Co-Q,0.0
2026-01-20,3,C08TMRRJYV7,U018098KAAC,U03TX17L7AQ,ao-black-rock,3,1stf,Foreclosure,Rudolph,0.0,Sparkler and Duck Hunt Co-Q,0.0
2026-01-20,3,C08TMRRJYV7,U018098KAAC,U051330RY2J,ao-black-rock,3,1stf,Depends (3rdF Q),Prancer,0.0,Sparkler and Duck Hunt Co-Q,0.0
2026-01-20,3,C08TMRRJYV7,U018098KAAC,U05LL7ESE79,ao-black-rock,3,1stf,Cutler,Dancer,0.0,Sparkler and Duck Hunt Co-Q,0.0
2026-01-20,3,C08TMRRJYV7,U018098KAAC,U06K8PKQGA1,ao-black-rock,3,1stf,Duck Hunt,Cupid,0.0,Sparkler and Duck Hunt Co-Q,0.0
2026-02-03,5,C08TMRRJYV7,U03TX17L7AQ,U018098KAAC,ao-black-rock,3,1stf,Sparkler,Cupid,0.0,Foreclosure's 900th post with the 40's Crew,0.0
2026-02-03,5,C08TMRRJYV7,U03TX17L7AQ,U020A3PMS14,ao-black-rock,3,1stf,Ringo,Rudolph,0.0,Foreclosure's 900th post with the 40's Crew,0.0
2026-02-03,5,C08TMRRJYV7,U03TX17L7AQ,U02KN9HUSE6,ao-black-rock,3,1stf,Soft Hands,Cupid,0.0,Foreclosure's 900th post with the 40's Crew,0.0
2026-02-03,5,C08TMRRJYV7,U03TX17L7AQ,U03765UPB8C,ao-black-rock,3,1stf,Chum Bucket,Donner,0.0,Foreclosure's 900th post with the 40's Crew,0.0
2026-02-03,5,C08TMRRJYV7,U03TX17L7AQ,U03TX17L7AQ,ao-black-rock,3,1stf,Foreclosure,Rudolph,0.0,Foreclosure's 900th post with the 40's Crew,0.0
2026-02-03,5,C08TMRRJYV7,U03TX17L7AQ,U051330RY2J,ao-black-rock,3,1stf,Depends (3rdF Q),Prancer,0.0,Foreclosure's 900th post with the 40's Crew,0.0
2026-01-27,4,C08TMRRJYV7,U05LL7ESE79,U020A3PMS14,ao-black-rock,3,1stf,Ringo,Rudolph,0.0,Cutler's Emergency Themed Workout,0.0
2026-01-27,4,C08TMRRJYV7,U05LL7ESE79,U03SX99V3PU,ao-black-rock,3,1stf,Meta,Comet,0.0,Cutler's Emergency Themed Workout,0.0
2026-01-27,4,C08TMRRJYV7,U05LL7ESE79,U051330RY2J,ao-black-rock,3,1stf,Depends (3rdF Q),Prancer,0.0,Cutler's Emergency Themed Workout,0.0
2026-01-27,4,C08TMRRJYV7,U05LL7ESE79,U05LL7ESE79,ao-black-rock,3,1stf,Cutler,Dancer,0.0,Cutler's Emergency Themed Workout,0.0
2026-01-13,2,C08TMRRJYV7,U087CHQLZ7B,U019MT194E7,ao-black-rock,3,1stf,Jellystone,Dasher,0.0,Ruck and Ruffle with some PT,0.0
2026-01-13,2,C08TMRRJYV7,U087CHQLZ7B,U020A3PMS14,ao-black-rock,3,1stf,Ringo,Rudolph,0.0,Ruck and Ruffle with some PT,0.0
2026-01-13,2,C08TMRRJYV7,U087CHQLZ7B,U03TX17L7AQ,ao-black-rock,3,1stf,Foreclosure,Rudolph,0.0,Ruck and Ruffle with some PT,0.0
2026-01-13,2,C08TMRRJYV7,U087CHQLZ7B,U041T99TNTC,ao-black-rock,3,1stf,YellowPages,Prancer,0.0,Ruck and Ruffle with some PT,0.0
2026-01-13,2,C08TMRRJYV7,U087CHQLZ7B,U051330RY2J,ao-black-rock,3,1stf,Depends (3rdF Q),Prancer,0.0,Ruck and Ruffle with some PT,0.0
2026-01-13,2,C08TMRRJYV7,U087CHQLZ7B,U057QBF3TPW,ao-black-rock,3,1stf,Deja vu,NONE,0.0,Ruck and Ruffle with some PT,0.0
2026-01-13,2,C08TMRRJYV7,U087CHQLZ7B,U087CHQLZ7B,ao-black-rock,3,1stf,Scratch and Dent,Dasher,0.0,Ruck and Ruffle with some PT,0.0
2026-01-13,2,C08TMRRJYV7,U087CHQLZ7B,U09EZ6NN6HH,ao-black-rock,3,1stf,Thesaurus,Dancer,0.0,Ruck and Ruffle with some PT,0.0
2026-02-10,6,C08TMRRJYV7,U08U4PQV3DJ,U041T99TNTC,ao-black-rock,3,1stf,YellowPages,Prancer,0.0,Phoenix has risen,0.0
2026-02-10,6,C08TMRRJYV7,U08U4PQV3DJ,U04Q01BPTPE,ao-black-rock,3,1stf,Olive Oyl,Dasher,0.0,Phoenix has risen,0.0
2026-02-10,6,C08TMRRJYV7,U08U4PQV3DJ,U05LL7ESE79,ao-black-rock,3,1stf,Cutler,Dancer,0.0,Phoenix has risen,0.0
2026-02-10,6,C08TMRRJYV7,U08U4PQV3DJ,U07RD0ACG80,ao-black-rock,3,1stf,Nemo,Prancer,0.0,Phoenix has risen,0.0
2026-02-10,6,C08TMRRJYV7,U08U4PQV3DJ,U080FGLKUH5,ao-black-rock,3,1stf,Hodl,Dancer,0.0,Phoenix has risen,0.0
2026-02-10,6,C08TMRRJYV7,U08U4PQV3DJ,U08U4PQV3DJ,ao-black-rock,3,1stf,Phoenix,Dancer,0.0,Phoenix has risen,0.0
2026-01-06,1,C08TMRRJYV7,U0995LDSXNC,U05GG5NR7KM,ao-black-rock,3,1stf,Pee Wee Herman,Blitzen,0.0,Party in A Bottle Ruck & Coupon Dora,0.0
2026-01-06,1,C08TMRRJYV7,U0995LDSXNC,U05ULCL3806,ao-black-rock,3,1stf,Mr. Kotter,Donner,0.0,Party in A Bottle Ruck & Coupon Dora,0.0
2026-01-06,1,C08TMRRJYV7,U0995LDSXNC,U072HDGJSBG,ao-black-rock,3,1stf,Doozie,Dasher,0.0,Party in A Bottle Ruck & Coupon Dora,0.0
2026-01-06,1,C08TMRRJYV7,U0995LDSXNC,U085PLQU2F4,ao-black-rock,3,1stf,Shankapotomus,Comet,0.0,Party in A Bottle Ruck & Coupon Dora,0.0
2026-01-06,1,C08TMRRJYV7,U0995LDSXNC,U0995LDSXNC,ao-black-rock,3,1stf,Party in a bottle,Dancer,0.0,Party in A Bottle Ruck & Coupon Dora,0.0
2026-01-06,1,C08TMRRJYV7,U0995LDSXNC,U09EZ6NN6HH,ao-black-rock,3,1stf,Thesaurus,Dancer,0.0,Party in A Bottle Ruck & Coupon Dora,0.0
2026-01-31,4,C09U0QQLE6N,U02H51CJS30,U02H51CJS30,ao-da-grizz-ebc,3,1stf,Pull-up,Comet,0.0,EBC at the Grizz,0.0
2026-01-31,4,C09U0QQLE6N,U02H51CJS30,U06K8PKQGA1,ao-da-grizz-ebc,3,1stf,Duck Hunt,Cupid,0.0,EBC at the Grizz,0.0
2026-01-17,2,C09U0QQLE6N,U06GZ8ECZC5,U017Q7Q4CSD,ao-da-grizz-ebc,3,1stf,Ozark,Dancer,0.0,Boom,0.0
2026-02-07,5,C09U0QQLE6N,U06GZ8ECZC5,U017Q7Q4CSD,ao-da-grizz-ebc,3,1stf,Ozark,Dancer,0.0,BOOM!,0.0
2026-01-17,2,C09U0QQLE6N,U06GZ8ECZC5,U03KV19V5JS,ao-da-grizz-ebc,3,1stf,Cowbell,Rudolph,0.0,Boom,0.0
2026-02-07,5,C09U0QQLE6N,U06GZ8ECZC5,U03KV19V5JS,ao-da-grizz-ebc,3,1stf,Cowbell,Rudolph,0.0,BOOM!,0.0
2026-01-17,2,C09U0QQLE6N,U06GZ8ECZC5,U041R4GK79V,ao-da-grizz-ebc,3,1stf,fuzzy navel,Donner,0.0,Boom,0.0
2026-01-17,2,C09U0QQLE6N,U06GZ8ECZC5,U05ULCL3806,ao-da-grizz-ebc,3,1stf,Mr. Kotter,Donner,0.0,Boom,0.0
2026-01-17,2,C09U0QQLE6N,U06GZ8ECZC5,U06GZ8ECZC5,ao-da-grizz-ebc,3,1stf,Boomer,Prancer,0.0,Boom,0.0
2026-02-07,5,C09U0QQLE6N,U06GZ8ECZC5,U06GZ8ECZC5,ao-da-grizz-ebc,3,1stf,Boomer,Prancer,0.0,BOOM!,0.0
2026-01-17,2,C09U0QQLE6N,U06GZ8ECZC5,U06J46ZTPEZ,ao-da-grizz-ebc,3,1stf,Folgers,Rudolph,0.0,Boom,0.0
2026-01-17,2,C09U0QQLE6N,U06GZ8ECZC5,U06K8PKQGA1,ao-da-grizz-ebc,3,1stf,Duck Hunt,Cupid,0.0,Boom,0.0
2026-02-07,5,C09U0QQLE6N,U06GZ8ECZC5,U06K8PKQGA1,ao-da-grizz-ebc,3,1stf,Duck Hunt,Cupid,0.0,BOOM!,0.0
2026-01-17,2,C09U0QQLE6N,U06GZ8ECZC5,U09BBJ81140,ao-da-grizz-ebc,3,1stf,Slapshot,Rudolph,0.0,Boom,0.0
2026-01-01,0,C0A5TV3KTPH,U016V6KHM36,U016V6KHM36,winter_warrior_2026,3,winter_warrior,Dilly Dilly,Vixen,0.0,EC Run,2.0
2026-01-02,0,C0A5TV3KTPH,U016V6KHM36,U016V6KHM36,winter_warrior_2026,3,winter_warrior,Dilly Dilly,Vixen,0.0,EC Run,1.0
2026-01-03,0,C0A5TV3KTPH,U016V6KHM36,U016V6KHM36,winter_warrior_2026,3,winter_warrior,Dilly Dilly,Vixen,0.0,EC Run before Ridge post,4.2
2026-01-05,1,C0A5TV3KTPH,U016V6KHM36,U016V6KHM36,winter_warrior_2026,3,winter_warrior,Dilly Dilly,Vixen,0.0,EC Run @ The Ridge,2.0
2026-01-06,1,C0A5TV3KTPH,U016V6KHM36,U016V6KHM36,winter_warrior_2026,3,winter_warrior,Dilly Dilly,Vixen,0.0,EC Run in Texas,5.0
2026-01-08,1,C0A5TV3KTPH,U016V6KHM36,U016V6KHM36,winter_warrior_2026,3,winter_warrior,Dilly Dilly,Vixen,0.0,EC Run,5.0
2026-01-10,1,C0A5TV3KTPH,U016V6KHM36,U016V6KHM36,winter_warrior_2026,3,winter_warrior,Dilly Dilly,Vixen,0.0,EC Run,5.0
2026-01-13,2,C0A5TV3KTPH,U016V6KHM36,U016V6KHM36,winter_warrior_2026,3,winter_warrior,Dilly Dilly,Vixen,0.0,EC Run @ The Ridge,1.8
2026-01-16,2,C0A5TV3KTPH,U016V6KHM36,U016V6KHM36,winter_warrior_2026,3,winter_warrior,Dilly Dilly,Vixen,0.0,EC Run @ The Ridge,1.8
2026-01-05,1,C0A5TV3KTPH,U0171K8109F,U0171K8109F,winter_warrior_2026,3,winter_warrior,F3CrossroadsIL,NONE,0.0,EC Run,2.93
2026-01-16,2,C0A5TV3KTPH,U0171K8109F,U0171K8109F,winter_warrior_2026,3,winter_warrior,F3CrossroadsIL,NONE,0.0,EC lunch ruck,1.72
2026-01-21,3,C0A5TV3KTPH,U0171K8109F,U0171K8109F,winter_warrior_2026,3,winter_warrior,F3CrossroadsIL,NONE,0.0,EC Lunch Run,4.0
2026-01-27,4,C0A5TV3KTPH,U0171K8109F,U0171K8109F,winter_warrior_2026,3,winter_warrior,F3CrossroadsIL,NONE,0.0,EC Night Ruck,3.0
2026-01-28,4,C0A5TV3KTPH,U0171K8109F,U0171K8109F,winter_warrior_2026,3,winter_warrior,F3CrossroadsIL,NONE,0.0,EC before work ruck,1.16
2026-02-02,5,C0A5TV3KTPH,U0171K8109F,U0171K8109F,winter_warrior_2026,3,winter_warrior,F3CrossroadsIL,NONE,0.0,EC Morning Ruck,3.52
2026-02-03,5,C0A5TV3KTPH,U0171K8109F,U0171K8109F,winter_warrior_2026,3,winter_warrior,F3CrossroadsIL,NONE,0.0,EC lunch run,4.0
2026-02-04,5,C0A5TV3KTPH,U0171K8109F,U0171K8109F,winter_warrior_2026,3,winter_warrior,F3CrossroadsIL,NONE,0.0,EC lunch run,4.08
2026-02-09,6,C0A5TV3KTPH,U0171K8109F,U0171K8109F,winter_warrior_2026,3,winter_warrior,F3CrossroadsIL,NONE,0.0,EC Lunch Run,4.0
2026-02-10,6,C0A5TV3KTPH,U0171K8109F,U0171K8109F,winter_warrior_2026,3,winter_warrior,F3CrossroadsIL,NONE,0.0,EC lunch run,3.1
2026-01-05,1,C0A5TV3KTPH,U0171K8109F,U02A96W697X,winter_warrior_2026,3,winter_warrior,Dauber,Comet,0.0,EC Run,2.93
2026-01-16,2,C0A5TV3KTPH,U0171K8109F,U05ULCL3806,winter_warrior_2026,3,winter_warrior,Mr. Kotter,Donner,0.0,EC lunch ruck,1.72
2026-01-21,3,C0A5TV3KTPH,U0171K8109F,U05ULCL3806,winter_warrior_2026,3,winter_warrior,Mr. Kotter,Donner,0.0,EC Lunch Run,4.0
2026-01-27,4,C0A5TV3KTPH,U0171K8109F,U05ULCL3806,winter_warrior_2026,3,winter_warrior,Mr. Kotter,Donner,0.0,EC Night Ruck,3.0
2026-01-28,4,C0A5TV3KTPH,U0171K8109F,U05ULCL3806,winter_warrior_2026,3,winter_warrior,Mr. Kotter,Donner,0.0,EC before work ruck,1.16
2026-02-02,5,C0A5TV3KTPH,U0171K8109F,U05ULCL3806,winter_warrior_2026,3,winter_warrior,Mr. Kotter,Donner,0.0,EC Morning Ruck,3.52
2026-02-03,5,C0A5TV3KTPH,U0171K8109F,U05ULCL3806,winter_warrior_2026,3,winter_warrior,Mr. Kotter,Donner,0.0,EC lunch run,4.0
2026-02-04,5,C0A5TV3KTPH,U0171K8109F,U05ULCL3806,winter_warrior_2026,3,winter_warrior,Mr. Kotter,Donner,0.0,EC lunch run,4.08
2026-02-09,6,C0A5TV3KTPH,U0171K8109F,U05ULCL3806,winter_warrior_2026,3,winter_warrior,Mr. Kotter,Donner,0.0,EC Lunch Run,4.0
2026-02-10,6,C0A5TV3KTPH,U0171K8109F,U05ULCL3806,winter_warrior_2026,3,winter_warrior,Mr. Kotter,Donner,0.0,EC lunch run,3.1
2026-01-01,0,C0A5TV3KTPH,U018098KAAC,U018098KAAC,winter_warrior_2026,3,winter_warrior,Sparkler,Cupid,0.0,EC before Black Diamond,1.75
2026-01-02,0,C0A5TV3KTPH,U018098KAAC,U018098KAAC,winter_warrior_2026,3,winter_warrior,Sparkler,Cupid,0.0,EC at The Grove,5.7
2026-01-06,1,C0A5TV3KTPH,U018098KAAC,U018098KAAC,winter_warrior_2026,3,winter_warrior,Sparkler,Cupid,0.0,EC Scout Run Before Black Diamond,2.0
2026-01-07,1,C0A5TV3KTPH,U018098KAAC,U018098KAAC,winter_warrior_2026,3,winter_warrior,Sparkler,Cupid,0.0,EC at 3R Before Black Diamond,2.0
2026-01-09,1,C0A5TV3KTPH,U018098KAAC,U018098KAAC,winter_warrior_2026,3,winter_warrior,Sparkler,Cupid,0.0,EC for Grove Fridays,3.4
2026-01-12,2,C0A5TV3KTPH,U018098KAAC,U018098KAAC,winter_warrior_2026,3,winter_warrior,Sparkler,Cupid,0.0,EC at The Silo,4.09
2026-01-13,2,C0A5TV3KTPH,U018098KAAC,U018098KAAC,winter_warrior_2026,3,winter_warrior,Sparkler,Cupid,0.0,EC at The Wood with Picasso,3.24
2026-01-14,2,C0A5TV3KTPH,U018098KAAC,U018098KAAC,winter_warrior_2026,3,winter_warrior,Sparkler,Cupid,0.0,EC before Black Diamond at The Wood,3.15
2026-01-16,2,C0A5TV3KTPH,U018098KAAC,U018098KAAC,winter_warrior_2026,3,winter_warrior,Sparkler,Cupid,0.0,EC at The Grove,3.17
2026-01-19,3,C0A5TV3KTPH,U018098KAAC,U018098KAAC,winter_warrior_2026,3,winter_warrior,Sparkler,Cupid,0.0,EC at Antarctica,3.2
2026-01-20,3,C0A5TV3KTPH,U018098KAAC,U018098KAAC,winter_warrior_2026,3,winter_warrior,Sparkler,Cupid,0.0,EC before Qing Black Rock,3.18
2026-01-21,3,C0A5TV3KTPH,U018098KAAC,U018098KAAC,winter_warrior_2026,3,winter_warrior,Sparkler,Cupid,0.0,EC at The Ridge before Run Club,4.45
2026-01-22,3,C0A5TV3KTPH,U018098KAAC,U018098KAAC,winter_warrior_2026,3,winter_warrior,Sparkler,Cupid,0.0,EC before Black Diamond at DMZ,3.68
